id,verein,ist_angekommen,zufriedenheit_1,zufriedenheit_2,zufriedenheit_3,zufriedenheit_4,zufriedenheit_5,action,y
97,Club A,False,0,0,0,0,0,ENTRY,0
4,Neutral,False,0,0,0,0,0,WAITING,0
5,Club B,False,0,0,0,0,0,WAITING,0
10,Club B,False,0,0,0,0,0,WAITING,0
21,Neutral,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
31,Club B,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
39,Club A,False,0,0,0,0,0,WAITING,0
42,Club A,False,0,0,0,0,0,WAITING,0
50,Club B,False,0,0,0,0,0,WAITING,0
58,Neutral,False,0,0,0,0,0,WAITING,0
60,Club A,False,0,0,0,0,0,WAITING,0
61,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
80,Club A,False,0,0,0,0,0,WAITING,0
84,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
90,Club A,False,0,0,0,0,0,WAITING,0
93,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
17,Club A,False,0,0,0,0,0,EXIT,0
26,Club A,False,0,0,0,0,0,EXIT,0
35,Club A,False,0,0,0,0,0,EXIT,0
97,Club A,False,0,0,0,0,0,DRIVING,0
9,Neutral,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
34,Neutral,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
46,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
62,Club B,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
86,Club A,False,0,0,0,0,0,WAITING,0
37,Neutral,False,0,0,0,0,0,ENTRY,0
41,Club B,False,0,0,0,0,0,ENTRY,0
72,Club B,False,0,0,0,0,0,ENTRY,0
2,Club B,False,0,0,0,0,0,WAITING,0
27,Club B,False,0,0,0,0,0,WAITING,0
57,Club B,False,0,0,0,0,0,WAITING,0
77,Club B,False,0,0,0,0,0,WAITING,0
4,Neutral,False,0,0,0,0,0,WAITING,0
5,Club B,False,0,0,0,0,0,WAITING,0
10,Club B,False,0,0,0,0,0,WAITING,0
21,Neutral,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
31,Club B,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
39,Club A,False,0,0,0,0,0,WAITING,0
42,Club A,False,0,0,0,0,0,WAITING,0
50,Club B,False,0,0,0,0,0,WAITING,0
58,Neutral,False,0,0,0,0,0,WAITING,0
60,Club A,False,0,0,0,0,0,WAITING,0
61,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
80,Club A,False,0,0,0,0,0,WAITING,0
84,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
90,Club A,False,0,0,0,0,0,WAITING,0
93,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
9,Neutral,False,0,0,0,0,0,WAITING,0
17,Club A,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
26,Club A,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
34,Neutral,False,0,0,0,0,0,WAITING,0
35,Club A,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
46,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
62,Club B,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
86,Club A,False,0,0,0,0,0,WAITING,0
37,Neutral,True,0,0,0,0,0,EXIT,0
41,Club B,True,0,0,0,0,0,EXIT,0
72,Club B,True,0,0,0,0,0,EXIT,0
97,Club A,True,0,0,0,0,0,EXIT,0
4,Neutral,False,0,0,0,0,0,ENTRY,0
21,Neutral,False,0,0,0,0,0,ENTRY,0
39,Club A,False,0,0,0,0,0,ENTRY,0
42,Club A,False,0,0,0,0,0,ENTRY,0
58,Neutral,False,0,0,0,0,0,ENTRY,0
60,Club A,False,0,0,0,0,0,ENTRY,0
61,Club A,False,0,0,0,0,0,ENTRY,0
80,Club A,False,0,0,0,0,0,ENTRY,0
84,Club A,False,0,0,0,0,0,ENTRY,0
90,Club A,False,0,0,0,0,0,ENTRY,0
93,Neutral,False,0,0,0,0,0,ENTRY,0
5,Club B,False,0,0,0,0,0,WAITING,0
10,Club B,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
31,Club B,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
50,Club B,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
39,Club A,False,0,0,0,0,0,EXIT,0
58,Neutral,False,0,0,0,0,0,EXIT,0
93,Neutral,True,0,0,0,0,0,EXIT,0
4,Neutral,False,0,0,0,0,0,DRIVING,0
21,Neutral,False,0,0,0,0,0,DRIVING,0
42,Club A,False,0,0,0,0,0,DRIVING,0
60,Club A,False,0,0,0,0,0,DRIVING,0
61,Club A,False,0,0,0,0,0,DRIVING,0
80,Club A,False,0,0,0,0,0,DRIVING,0
84,Club A,False,0,0,0,0,0,DRIVING,0
90,Club A,False,0,0,0,0,0,DRIVING,0
4,Neutral,True,0,0,0,0,0,EXIT,0
61,Club A,True,0,0,0,0,0,EXIT,0
90,Club A,True,0,0,0,0,0,EXIT,0
21,Neutral,False,0,0,0,0,0,DRIVING,0
42,Club A,False,0,0,0,0,0,DRIVING,0
60,Club A,False,0,0,0,0,0,DRIVING,0
80,Club A,False,0,0,0,0,0,DRIVING,0
84,Club A,False,0,0,0,0,0,DRIVING,0
10,Club B,False,0,0,0,0,0,ENTRY,0
31,Club B,False,0,0,0,0,0,ENTRY,0
50,Club B,False,0,0,0,0,0,ENTRY,0
5,Club B,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
21,Neutral,True,0,0,0,0,0,EXIT,0
42,Club A,True,0,0,0,0,0,EXIT,0
80,Club A,True,0,0,0,0,0,EXIT,0
60,Club A,False,0,0,0,0,0,DRIVING,0
84,Club A,False,0,0,0,0,0,DRIVING,0
31,Club B,True,0,0,0,0,0,EXIT,0
50,Club B,True,0,0,0,0,0,EXIT,0
10,Club B,False,0,0,0,0,0,DRIVING,0
60,Club A,False,0,0,0,0,0,DRIVING,0
84,Club A,False,0,0,0,0,0,DRIVING,0
2,Club B,False,0,0,0,0,0,WAITING,0
27,Club B,False,0,0,0,0,0,WAITING,0
57,Club B,False,0,0,0,0,0,WAITING,0
77,Club B,False,0,0,0,0,0,WAITING,0
10,Club B,True,0,0,0,0,0,EXIT,0
39,Club A,False,0,0,0,0,0,WAITING,0
58,Neutral,False,0,0,0,0,0,WAITING,0
60,Club A,True,0,0,0,0,0,EXIT,0
84,Club A,True,0,0,0,0,0,EXIT,0
5,Club B,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
5,Club B,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
9,Neutral,False,0,0,0,0,0,WAITING,0
17,Club A,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
26,Club A,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
34,Neutral,False,0,0,0,0,0,WAITING,0
35,Club A,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
46,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
62,Club B,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
86,Club A,False,0,0,0,0,0,WAITING,0
5,Club B,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
24,Neutral,False,0,0,0,0,0,ENTRY,0
68,Club A,False,0,0,0,0,0,ENTRY,0
69,Neutral,False,0,0,0,0,0,ENTRY,0
91,Neutral,False,0,0,0,0,0,ENTRY,0
7,Club A,False,0,0,0,0,0,WAITING,0
16,Club B,False,0,0,0,0,0,WAITING,0
18,Club B,False,0,0,0,0,0,WAITING,0
22,Club B,False,0,0,0,0,0,WAITING,0
81,Neutral,False,0,0,0,0,0,WAITING,0
99,Neutral,False,0,0,0,0,0,WAITING,0
68,Club A,False,0,0,0,0,0,EXIT,0
24,Neutral,False,0,0,0,0,0,DRIVING,0
69,Neutral,False,0,0,0,0,0,DRIVING,0
91,Neutral,False,0,0,0,0,0,DRIVING,0
8,Club B,False,0,0,0,0,0,WAITING,0
13,Club B,False,0,0,0,0,0,WAITING,0
71,Neutral,False,0,0,0,0,0,WAITING,0
7,Club A,False,0,0,0,0,0,WAITING,0
16,Club B,False,0,0,0,0,0,WAITING,0
18,Club B,False,0,0,0,0,0,WAITING,0
22,Club B,False,0,0,0,0,0,WAITING,0
81,Neutral,False,0,0,0,0,0,WAITING,0
99,Neutral,False,0,0,0,0,0,WAITING,0
24,Neutral,True,0,0,0,0,0,EXIT,0
69,Neutral,True,0,0,0,0,0,EXIT,0
91,Neutral,True,0,0,0,0,0,EXIT,0
9,Neutral,False,0,0,0,0,0,WAITING,0
17,Club A,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
26,Club A,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
34,Neutral,False,0,0,0,0,0,WAITING,0
35,Club A,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
46,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
62,Club B,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
86,Club A,False,0,0,0,0,0,WAITING,0
5,Club B,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
9,Neutral,False,0,0,0,0,0,WAITING,0
17,Club A,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
26,Club A,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
34,Neutral,False,0,0,0,0,0,WAITING,0
35,Club A,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
46,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
62,Club B,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
86,Club A,False,0,0,0,0,0,WAITING,0
7,Club A,False,0,0,0,0,0,ENTRY,0
16,Club B,False,0,0,0,0,0,ENTRY,0
81,Neutral,False,0,0,0,0,0,ENTRY,0
18,Club B,False,0,0,0,0,0,WAITING,0
22,Club B,False,0,0,0,0,0,WAITING,0
99,Neutral,False,0,0,0,0,0,WAITING,0
16,Club B,True,0,0,0,0,0,EXIT,0
7,Club A,False,0,0,0,0,0,DRIVING,0
81,Neutral,False,0,0,0,0,0,DRIVING,0
7,Club A,True,0,0,0,0,0,EXIT,0
81,Neutral,True,0,0,0,0,0,EXIT,0
9,Neutral,False,0,0,0,0,0,WAITING,0
17,Club A,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
26,Club A,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
34,Neutral,False,0,0,0,0,0,WAITING,0
35,Club A,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
46,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
62,Club B,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
86,Club A,False,0,0,0,0,0,WAITING,0
5,Club B,False,0,0,0,0,0,ENTRY,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
18,Club B,False,0,0,0,0,0,WAITING,0
22,Club B,False,0,0,0,0,0,WAITING,0
99,Neutral,False,0,0,0,0,0,WAITING,0
5,Club B,False,0,0,0,0,0,DRIVING,0
9,Neutral,False,0,0,0,0,0,WAITING,0
17,Club A,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
26,Club A,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
34,Neutral,False,0,0,0,0,0,WAITING,0
35,Club A,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
46,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
62,Club B,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
86,Club A,False,0,0,0,0,0,WAITING,0
5,Club B,False,0,0,0,0,0,DRIVING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
5,Club B,True,0,0,0,0,0,EXIT,0
9,Neutral,False,0,0,0,0,0,WAITING,0
17,Club A,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
26,Club A,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
34,Neutral,False,0,0,0,0,0,WAITING,0
35,Club A,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
46,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
62,Club B,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
86,Club A,False,0,0,0,0,0,WAITING,0
9,Neutral,False,0,0,0,0,0,WAITING,0
17,Club A,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
26,Club A,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
34,Neutral,False,0,0,0,0,0,WAITING,0
35,Club A,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
46,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
62,Club B,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
86,Club A,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
9,Neutral,False,0,0,0,0,0,ENTRY,0
26,Club A,False,0,0,0,0,0,ENTRY,0
34,Neutral,False,0,0,0,0,0,ENTRY,0
46,Club B,False,0,0,0,0,0,ENTRY,0
62,Club B,False,0,0,0,0,0,ENTRY,0
86,Club A,False,0,0,0,0,0,ENTRY,0
17,Club A,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
35,Club A,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
39,Club A,False,0,0,0,0,0,WAITING,0
58,Neutral,False,0,0,0,0,0,WAITING,0
9,Neutral,True,0,0,0,0,0,EXIT,0
26,Club A,True,0,0,0,0,0,EXIT,0
34,Neutral,True,0,0,0,0,0,EXIT,0
46,Club B,True,0,0,0,0,0,EXIT,0
62,Club B,True,0,0,0,0,0,EXIT,0
86,Club A,False,0,0,0,0,0,EXIT,0
17,Club A,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
35,Club A,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
39,Club A,False,0,0,0,0,0,WAITING,0
58,Neutral,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
17,Club A,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
35,Club A,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
57,Club B,False,0,0,0,0,0,ENTRY,0
2,Club B,False,0,0,0,0,0,WAITING,0
27,Club B,False,0,0,0,0,0,WAITING,0
77,Club B,False,0,0,0,0,0,WAITING,0
28,Neutral,False,0,0,0,0,0,WAITING,0
36,Club A,False,0,0,0,0,0,WAITING,0
73,Neutral,False,0,0,0,0,0,WAITING,0
76,Club A,False,0,0,0,0,0,WAITING,0
85,Club A,False,0,0,0,0,0,WAITING,0
89,Neutral,False,0,0,0,0,0,WAITING,0
96,Club B,False,0,0,0,0,0,WAITING,0
17,Club A,False,0,0,0,0,0,WAITING,0
25,Club B,False,0,0,0,0,0,WAITING,0
30,Neutral,False,0,0,0,0,0,WAITING,0
35,Club A,False,0,0,0,0,0,WAITING,0
40,Club B,False,0,0,0,0,0,WAITING,0
48,Club A,False,0,0,0,0,0,WAITING,0
51,Club B,False,0,0,0,0,0,WAITING,0
53,Neutral,False,0,0,0,0,0,WAITING,0
63,Club A,False,0,0,0,0,0,WAITING,0
65,Club A,False,0,0,0,0,0,WAITING,0
74,Club A,False,0,0,0,0,0,WAITING,0
57,Club B,True,0,0,0,0,0,EXIT,0
2,Club B,False,0,0,0,0,0,ENTRY,0
27,Club B,False,0,0,0,0,0,ENTRY,0
77,Club B,False,0,0,0,0,0,ENTRY,0
39,Club A,False,0,0,0,0,0,WAITING,0
58,Neutral,False,0,0,0,0,0,WAITING,0
2,Club B,True,0,0,0,0,0,EXIT,0
27,Club B,True,0,0,0,0,0,EXIT,0
77,Club B,True,0,0,0,0,0,EXIT,0
100,Club A,False,-1,-1,-1,100,97,ENTRY,98
101,Club A,False,-1,-1,-1,100,97,ENTRY,98
102,Club B,False,-1,-1,-1,100,91,ENTRY,92
104,Club B,False,-1,-1,-1,100,91,ENTRY,92
110,Neutral,False,-1,-1,-1,100,94,ENTRY,95
118,Club B,False,-1,-1,-1,100,91,ENTRY,92
131,Club B,False,-1,-1,-1,100,91,ENTRY,92
136,Club A,False,-1,-1,-1,100,97,ENTRY,98
138,Club A,False,-1,-1,-1,100,97,ENTRY,98
143,Club B,False,-1,-1,-1,100,91,ENTRY,92
145,Neutral,False,-1,-1,-1,100,94,ENTRY,95
146,Neutral,False,-1,-1,-1,100,94,ENTRY,95
150,Club B,False,-1,-1,-1,100,91,ENTRY,92
151,Neutral,False,-1,-1,-1,100,94,ENTRY,95
157,Club A,False,-1,-1,-1,100,97,ENTRY,98
165,Club A,False,-1,-1,-1,100,97,ENTRY,98
169,Club B,False,-1,-1,-1,100,91,ENTRY,92
182,Neutral,False,-1,-1,-1,100,94,ENTRY,95
193,Club A,False,-1,-1,-1,100,97,ENTRY,98
198,Neutral,False,-1,-1,-1,100,94,ENTRY,95
103,Neutral,False,-1,-1,-1,100,94,WAITING,90
105,Neutral,False,-1,-1,-1,100,94,WAITING,90
106,Neutral,False,-1,-1,-1,100,94,WAITING,90
107,Club A,False,-1,-1,-1,100,97,WAITING,95
108,Club B,False,-1,-1,-1,100,91,WAITING,85
109,Club A,False,-1,-1,-1,100,97,WAITING,95
111,Club B,False,-1,-1,-1,100,91,WAITING,85
112,Club B,False,-1,-1,-1,100,91,WAITING,85
113,Club B,False,-1,-1,-1,100,91,WAITING,85
114,Club A,False,-1,-1,-1,100,97,WAITING,95
115,Club A,False,-1,-1,-1,100,97,WAITING,95
116,Club A,False,-1,-1,-1,100,97,WAITING,95
117,Club B,False,-1,-1,-1,100,91,WAITING,85
119,Neutral,False,-1,-1,-1,100,94,WAITING,90
120,Club A,False,-1,-1,-1,100,97,WAITING,95
121,Club B,False,-1,-1,-1,100,91,WAITING,85
122,Club A,False,-1,-1,-1,100,97,WAITING,95
123,Neutral,False,-1,-1,-1,100,94,WAITING,90
124,Club A,False,-1,-1,-1,100,97,WAITING,95
125,Club B,False,-1,-1,-1,100,91,WAITING,85
126,Club A,False,-1,-1,-1,100,97,WAITING,95
127,Club B,False,-1,-1,-1,100,91,WAITING,85
128,Club B,False,-1,-1,-1,100,91,WAITING,85
129,Neutral,False,-1,-1,-1,100,94,WAITING,90
130,Club A,False,-1,-1,-1,100,97,WAITING,95
132,Neutral,False,-1,-1,-1,100,94,WAITING,90
133,Neutral,False,-1,-1,-1,100,94,WAITING,90
134,Neutral,False,-1,-1,-1,100,94,WAITING,90
135,Club B,False,-1,-1,-1,100,91,WAITING,85
137,Club A,False,-1,-1,-1,100,97,WAITING,95
139,Club A,False,-1,-1,-1,100,97,WAITING,95
140,Club B,False,-1,-1,-1,100,91,WAITING,85
141,Club B,False,-1,-1,-1,100,91,WAITING,85
142,Neutral,False,-1,-1,-1,100,94,WAITING,90
144,Club A,False,-1,-1,-1,100,97,WAITING,95
